-0,2239580102964131
-0,2749375053092665
-0,3195033674326806
-0,3567305872645822
-0,3857255968904482
-0,4056546224743161
-0,4157763273626333
-0,4154772015872248
-0,40430694128103695
-0,3820100964813862
-0,34854991386931283
-0,3041208312134367
-0,24914752956756012
-0,18427056393805566
-0,11032089264328593
-0,02828756638058233
0,060716005148147845
0,15548161816223988
0,2547268746857585
0,3571036446564098
0,4611935143251009
0,5654921700813516
0,6683878087130478
0,7681416856812716
0,8628810122552922
0,9506144839418906
1,029277748306134
1,0968098759821818
1,151253620776991
1,190864663082885
1,2142112974108237
1,220248037915765
1,2083536870085267
1,178333519731311
1,13039275814127
1,065092174811228
0,9832963721267419
0,8861225084704417
0,7748938102398437
0,651099386923833
0,5163601234263683
0,37239966110160105
0,2210193757093673
0,06407651178991053
-0,09653495462015288
-0,25890065661766604
-0,4210987221332345
-0,5812078033904264
-0,7373078945595517
-0,8874704643352066
-1,0297335264038452
-1,162057684042829
-1,2822632044907227
-1,3879592153612201
-1,4764967616874562
-1,5450042456794246
-1,5905801804707267
-1,610694857320742
-1,6037675855070377
-1,5697623338358144
-1,510562929496952
-1,429934585685668
-1,3330497862482085
-1,225745171997894
-1,1137607041896624
-1,00216266092844
-0,8950319135320706
-0,7953913743135855
-0,7052931010619437
-0,6259820053207519
-0,5580753610871838
-0,501724096069611
-0,45674248547862933
-0,4227051441526451
-0,3990158915205005
-0,38495472498388505
-0,37970882032619113
-0,38239243470722584
-0,392059459417503
-0,4077114232785356
-0,4283030542868692
-0,4527470450385231
-0,4799193748239152
-0,5086663408695593
-0,5378142637186569
-0,5661825871194209
-0,5926007434160405
-0,615928690134534
-0,6350804772498683
-0,649049657650097
-0,656934914176237
-0,6579640514247245
-0,6515145567437698
-0,6371292744377715
-0,6145262913654703
-0,5836027820050882
-0,5444331754809629
-0,4972624814297031
-0,4424958926672725
-0,38068587199401704
-0,3125178703028243
-0,23879567366972904
-0,1604271957097736
-0,07841135908665327
0,0061734346914285865
0,09217886937197314
0,17839405774000971
0,2635505828865801
0,3463254400541006
0,42534255773471435
0,4991743122215666
0,5663454646277228
0,6253431407599204
0,6746375297949807
0,7127183223771623
0,7381507786999058
0,7496520562256525
0,7461829996408594
0,7270440896352697
0,6919589220017669
0,6411271092563274
0,5752325076395348
0,4954015605544921
0,4031174069506732
0,3001044289611104
0,18820237249335375
0,06924859030419508
-0,05501711926409039
-0,18301582169971087
-0,31335614497332615
-0,44482271090403797
-0,576326868564211
-0,7068229292494922
-0,8351975350254417
-0,9601467433191491
-1,0800639986058755
-1,1929692110995422
-1,2965095080925226
-1,388050965800973
-1,4648571630718958
-1,524321750146942
-1,5642016777574241
-1,5827971838324624
-1,5790454900655218
-1,5525261736159088
-1,503401354468358
-1,432323465482299
-1,3403385230254592
-1,228801205112754
-1,0993071268880055
-0,9536409732101111
-0,7937365316181212
-0,6216445876949439
-0,439505591423479
-0,2495250911278516
-0,05395081788736966
0,14494905101780686
0,3449064280742304
0,543672151849178
0,7390319822232354
0,9288175531410295
1,1109082642245547
1,2832172149366978
1,4436506348533227
1,5900281766696078
1,7199577487451114
1,8306858287335377
1,9190035081487862
1,9813651201078644
2,014399172566478
2,015853578817612
1,985702807938004
1,9268614369061559
1,8450118510887537
1,7475166314146842
1,6418945901075346
1,534494989628742
1,4297674451849487
1,330161991806737
1,2364562487077477
1,1482577178945752
1,0644970621337204
0,983821735827214
0,9048687742504071
0,8264315262944661
0,7475469274075415
0,6675291803554911
0,585970373447873
0,5027226419153188
0,4178715158929011
0,33170643207516165
0,24469187264326814
0,15744096091313664
0,07069231981494672
-0,014709635795914333
-0,09783122148877726
-0,17766340175132722
-0,25313402346357416
-0,32311967560466504
-0,3864589327908079
-0,4419691681255217
-0,48846936934951524
-0,5248112173074287
-0,549919815098978
-0,5628437120794219
-0,5628113353552189
-0,5492881101029187
-0,5220262894281154
-0,4810988169295157
-0,4269100741352298
-0,3601800423905693
-0,2819033223084406
-0,19328920340462263
-0,0956922847240779
0,009455627383128731
0,12070235117414486
0,23661296922085462
0,3557831013936868
0,47682572130073714
0,5983329384793299
0,7188184317138709
0,836651344657126
0,9499977845206411
1,0567897761372542
1,1547408569047108
1,2414199998968027
1,3143811559118432
1,3713283688226365
1,4102834172998153
1,4297210718661908
1,4286479317735152
1,406619146967337
1,363704307797077
1,300422729923569
1,2176681464092316
1,1166368442359715
0,9987660630540982
0,8656839747826524
0,7191696094973137
0,561120162174723
0,39352331396501417
0,2184328282475006
0,03794635674958374
-0,14581501320478948
-0,3307254035347664
-0,5146703404262489
-0,6955590877125202
-0,8713305410624916
-1,0399483551122857
-1,1993786972584768
-1,3475421406720225
-1,482232693260236
-1,601008018134468
-1,7010837385756126
-1,7793130569687672
-1,8323785383712015
-1,8573085786245938
-1,8522966930164133
-1,8175717322251597
-1,7559039695019825
-1,6724227902600182
-1,5737579761925709
-1,4668538375667564
-1,3579027661090461
-1,251688543067021
-1,1513881145571205
-1,0587124462673871
-0,9742187497561188
-0,8976591206711001
-0,8282884672209929
-0,7651028726217859
-0,7070081714786658
-0,6529308396617556
-0,6018859392338056
-0,5530151369359669
-0,5056048115299637
-0,459091390307294
-0,4130587738182006
-0,3672310567126187
-0,3214626173786585
-0,27572689072026185
-0,2301046383647869
-0,1847722005948384
-0,13998999312272614
-0,09609135873079103
-0,05347177260690545
-0,012578314973801859
0,02610074308475812
0,06204644732334448
0,09472000322301877
0,12357420609775055
0,1480656863945814
0,16766812925235725
0,1818865062535463
0,19027218434533066
0,192438564900668
0,1880766827628621
0,17697000267154514

-0,23825634365515613
-0,29094064923562124
-0,3369701055577541
-0,3754225168742664
-0,4054142175377473
-0,42612081181876516
-0,43680177902988326
-0,43682900323956586
-0,42571822979035634
-0,4031612383712613
-0,36905545137008566
-0,323527121139207
-0,2669444584633678
-0,19991819199941796
-0,12328893731635215
-0,03810300809478617
0,05441961324783051
0,15292002575180108
0,25593239856547667
0,3619085368821442
0,46923231050851344
0,5762240683257676
0,6811384674106695
0,7821622439071789
0,87742039074528
0,9649989066645523
1,0429889861561494
1,1095514555767196
1,1629931009383276
1,2018411237659437
1,2249010636788955
1,2312881380946972
1,2204303924327733
1,1920506929924506
1,1461398427241458
1,0829333114309834
1,002900052531826
0,906745923823252
0,7954286536099828
0,670177485333117
0,532508967409473
0,3842306023120088
0,22742582352102003
0,0644166381044946
-0,10229612931592058
-0,2701111740589148
-0,4364161760296885
-0,5986780981474151
-0,754522449861307
-0,9017895989972091
-1,0385577394679673
-1,1631252414959556
-1,273950272185092
-1,3695541216520373
-1,448408618212817
-1,5088479755343145
-1,5490661945853867
-1,56726768653649
-1,5620094442123387
-1,5326961798417673
-1,48008664171412
-1,4066006161748237
-1,316250152899931
-1,2141679376765122
-1,1058895239968822
-0,9966412615408098
-0,8908375171217875
-0,7918572569233664
-0,7020517243893241
-0,6228855855975026
-0,5551236722639934
-0,4990089679639178
-0,4544083895555153
-0,42092209655724044
-0,39796085650269175
-0,3847985747203353
-0,3806068330426666
-0,3844770776521238
-0,3954348029923982
-0,41244899171366667
-0,4344392428604018
-0,46028241498134337
-0,48882016317552557
-0,5188683906486857
-0,5492293036719218
-0,5787064066622745
-0,6061223796692974
-0,6303393563502353
-0,6502807152569416
-0,6649531858338884
-0,6734679309201659
-0,675059350235605
-0,6691006508972874
-0,6551156849568276
-0,6327870457868499
-0,6019608179435112
-0,5626485914757549
-0,51502734480859
-0,4594376028745182
-0,3963799759899489
-0,32650989106142925
-0,2506301420281378
-0,16968087805289223
-0,08472683429084249
0,0030580405228648466
0,09240796646775751
0,1819837047681765
0,2703905993214506
0,3561949041084307
0,4379372863714637
0,5141430751839908
0,5833299347327032
0,6440151194345591
0,6947261076118862
0,7340197971454381
0,7605159390239993
0,7729493231837767
0,7702418379014353
0,7515899639564929
0,7165566540990711
0,6651510617036416
0,597877779216796
0,5157408276401765
0,4201962733146387
0,31305844759191404
0,19637456781433738
0,07228808353222815
-0,05708861219334782
-0,18977514672160734
-0,3239863506567868
-0,4581517818886911
-0,5908907970876753
-0,7209474814030332
-0,8470957833550168
-0,9680324969287226
-1,0822830258649327
-1,1881487620593782
-1,2837206703169555
-1,366968043723833
-1,435886645336701
-1,4886662933321553
-1,5238276720693094
-1,5402897005163605
-1,5373576395385573
-1,5146532220271092
-1,4720260994137746
-1,4094849610396838
-1,3271720116024888
-1,2253861551365985
-1,1046458374258892
-0,9657743226490481
-0,8099869446878949
-0,6389598072901199
-0,45486187602974315
-0,2603376667380468
-0,05843581788305574
0,1475113405203583
0,35404273539945574
0,5577370657600871
0,7553719373942864
0,9440530712024402
1,1212982463804813
1,2850663445025785
1,4337261072833587
1,565961580823528
1,6806143246009708
1,776473713732463
1,8520573982156754
1,9054796638517897
1,9345631672780779
1,9373409131359316
1,9129407351321341
1,8625565087285598
1,789975424541049
1,7012156817501354
1,6032985708626177
1,5027092419502917
1,4042399723985928
1,310577101086587
1,222537304159529
1,139625646275927
1,0606195615267873
0,9840264097573219
0,9083833420683587
0,8324270775570564
0,7551746390990748
0,6759496687898676
0,5943781841157363
0,510368520200402
0,42408389741208863
0,3359121205285871
0,24643465770002715
0,15639618351575724
0,06667517631316588
-0,021743968834369465
-0,10779683441962762
-0,19036240653374925
-0,26828368855435825
-0,3403854866627274
-0,4054898914298848
-0,4624306833071947
-0,5100686314915
-0,5473102260026486
-0,5731325056134398
-0,5866160354044245
-0,5869865657481599
-0,5736635325707895
-0,5463107566683871
-0,5048822381700524
-0,4496547504629125
-0,38123974884999967
-0,30057008303940247
-0,20886154560800163
-0,10755421699085455
0,0017574334842023198
0,11739460311801908
0,2376533304139703
0,360843746068797
0,4853038491833197
0,6093868722214633
0,7314267771038039
0,8496923474916236
0,9623456710813998
1,06742359179125
1,162858457926235
1,2465455133249086
1,3164496687755132
1,3707291370135413
1,4078448862903108
1,4266285714258413
1,426296921371835
1,4064202782475292
1,3668676191393287
1,3077541257613086
1,2294108429279045
1,1323843948050851
1,0174637130697355
0,8857233763881438
0,7385698446038202
0,5777766299342111
0,4054962889732594
0,22424049763873466
0,036824111194369014
-0,1537253358384829
-0,344285394702879
-0,5317711976166182
-0,7132664763593972
-0,8861355431180824
-1,0480998578251217
-1,197266077503849
-1,3320969997463776
-1,4513222926040377
-1,553794078984104
-1,63830794736922
-1,7034380553996793
-1,7474731313306082
-1,7685656114541006
-1,7651746436703157
-1,7367599856248621
-1,6844973038885918
-1,6116562608993172
-1,5233562103854297
-1,425712108085012
-1,324715793442882
-1,2253063102787292
-1,1309056476109958
-1,0434166769607334
-0,9635057083133285
-0,8909756256102632
-0,825105865993597
-0,7649115377652103
-0,7093204996523226
-0,6572853945959887
-0,6078498868078346
-0,5601846852198444
-0,5136043759292352
-0,4675723631345865
-0,42169858984407416
-0,3757329694925513
-0,3295563407828177
-0,2831700491484819
-0,23668481401108643
-0,19030926652801927
-0,144338375930269
-0,09914188256463108
-0,05515279398440098
-0,01285595708820697
0,027223318767247928
0,06453065271768255
0,09849410546856596
0,12853596381909904
0,15408497508131802
0,17458921244823689
0,18952971287151987
0,1984349349655381
0,20089593181595067
0,19658193177715022
0,18525579533194758

